id,w_foreign_language,w_literature,w_math,x_biology,x_chemistry,x_physics,y_civic_education,y_geography,y_history,z_average,z_max,z_min
33004389,9.60,7,8.60,7,7,7.75,-,-,-,7.83,9.6,7.0
33004386,8.60,6.75,9.20,2.50,2.25,1.50,-,-,-,5.13,9.2,1.5
33004388,8.20,7.75,8.80,-,-,-,8,7.50,4,7.38,8.8,4.0
33004391,8.80,8.25,8.20,-,-,-,9.50,7.75,6,8.08,9.5,6.0
33004393,9.20,8.50,8.80,-,-,-,9.50,7,6.25,8.21,9.5,6.25
33004390,7.40,8,7.40,6.50,8.25,7,-,-,-,7.42,8.25,6.5
33004395,8.20,7.25,8.20,2,2.75,6,-,-,-,5.73,8.2,2.0
33004394,9.20,7.75,8.20,6.25,7.25,7.50,-,-,-,7.69,9.2,6.25
33004396,8.40,7.25,8,-,-,-,7.25,5.75,3.75,6.73,8.4,3.75
33004397,9,6.50,9,4.25,6.25,8.25,-,-,-,7.21,9.0,4.25
33004399,8.80,7.25,7,4,4,6.25,-,-,-,6.22,8.8,4.0
33004398,7.60,5.50,7.80,7.50,8.25,4.50,-,-,-,6.86,8.25,4.5
33004401,8.20,7.91,8,-,-,-,9,8,7.75,8.14,9.0,7.75
33004402,10,8.50,7.60,-,-,-,6.50,6.75,3.50,7.14,10.0,3.5
33004404,9.20,9.75,8.20,-,-,-,9.75,8.25,8.50,8.94,9.75,8.25
33004405,9.20,5.50,9,9.50,8,3,-,-,-,7.37,9.5,3.0
33004408,8.20,6.50,9.20,8.50,8.25,5.25,-,-,-,7.65,9.2,5.25
33004406,8.40,8.75,8,5.25,8.25,8.50,-,-,-,7.86,8.75,5.25
33004411,9.20,5.75,8.80,6.25,7,7.50,-,-,-,7.42,9.2,5.75
33004407,4.40,6.75,8,5,8,8.25,-,-,-,6.73,8.25,4.4
33004410,3,5.25,8.40,4.50,8,8.25,-,-,-,6.23,8.4,3.0
33004414,6.20,7.25,8.20,3.25,7.75,7.75,-,-,-,6.73,8.2,3.25
33004415,8.20,7.50,7.80,-,-,-,7.75,6.25,3.75,6.88,8.2,3.75
33004416,9,8.50,8.60,-,-,-,8,6,4.50,7.43,9.0,4.5
33004413,9,7.50,8.60,7,8,7.50,-,-,-,7.93,9.0,7.0
33004412,9.20,6.25,8.40,-,-,-,9.50,7.50,8.75,8.27,9.5,6.25
33004417,8.60,6.25,7.60,6.25,5.50,7.25,-,-,-,6.91,8.6,5.5
33004418,9.40,6.50,9,5.25,6.75,8.50,-,-,-,7.57,9.4,5.25
33004420,7.60,7.50,6.80,-,-,-,9.50,7.75,6.50,7.61,9.5,6.5
33004421,9.20,8,9,-,-,-,7.75,4.75,4.25,7.16,9.2,4.25
33004419,8.80,7.75,7.80,-,-,-,8.25,8.25,6,7.81,8.8,6.0
33004422,9.20,6.58,8,-,-,-,8.50,7.25,5.75,7.55,9.2,5.75
33004425,7.80,8,8.40,4.50,3.75,8,-,-,-,6.74,8.4,3.75
33004424,9.20,8,8.60,-,-,-,9.50,7.75,6,8.17,9.5,6.0
33004423,9.40,6.58,8,-,-,-,8.75,7.50,6.50,7.79,9.4,6.5
33004426,9.20,5.50,9.20,4.75,6.75,8,-,-,-,7.23,9.2,4.75
33004429,7.60,6,8.20,5,6.50,7.25,-,-,-,6.76,8.2,5.0
33004428,3.60,4.25,9.20,4.25,8.25,7.75,-,-,-,6.22,9.2,3.6
33004432,9.40,5.75,8,3.75,3.75,8,-,-,-,6.44,9.4,3.75
33004427,8.60,6,8.20,4.25,3.50,7.25,-,-,-,6.3,8.6,3.5
33004433,8.80,6.75,8.20,5.75,6.25,8,-,-,-,7.29,8.8,5.75
33004430,9.20,5.75,8.60,5,4.50,7.25,-,-,-,6.72,9.2,4.5
33004434,9.20,8.50,8.20,5.75,6.50,7,-,-,-,7.52,9.2,5.75
33004435,8.80,6.50,8.40,5.50,5.25,7.75,-,-,-,7.03,8.8,5.25
33004436,8,7,8.80,5.25,7.25,7,-,-,-,7.22,8.8,5.25
33004441,9.40,7.25,8.60,-,-,-,9.75,6.50,7,8.08,9.75,6.5
33004437,6.40,5.75,8.80,4.50,7.75,8,-,-,-,6.87,8.8,4.5
33004440,9.40,8.50,7.40,-,-,-,8.75,5.25,2.75,7.01,9.4,2.75
33004438,7.80,6.50,8,-,-,-,8.25,7.25,5.50,7.22,8.25,5.5
33004439,8.80,5.50,8.20,4.75,7.50,7.50,-,-,-,7.04,8.8,4.75
33004442,9.20,9,7,-,-,-,9,7.50,5.25,7.83,9.2,5.25
33004445,9,8,7.80,-,-,-,8.75,8,6.25,7.97,9.0,6.25
33004449,7.40,5.75,8.80,6.25,8,8.50,-,-,-,7.45,8.8,5.75
33004447,8.20,6.50,8.40,7.25,8.25,7,-,-,-,7.6,8.4,6.5
33004451,9,8.50,7.40,-,-,-,9.25,8,7,8.19,9.25,7.0
33004453,9.40,8.75,8.40,-,-,-,7.50,6.75,5.25,7.67,9.4,5.25
33004450,7,6.75,9.40,8.50,8.50,6,-,-,-,7.69,9.4,6.0
33004454,9.60,6.75,7.80,-,-,-,9,8.25,5,7.73,9.6,5.0
33004456,7.80,6.50,8.60,8.75,8.25,5.50,-,-,-,7.57,8.75,5.5
33004457,9.40,7.75,8.20,-,-,-,8,7.25,4.75,7.56,9.4,4.75
33004458,6,6.75,8.60,4.25,8,7.50,-,-,-,6.85,8.6,4.25
33004462,9.60,9,7.40,-,-,-,9.50,7,6.75,8.21,9.6,6.75
33004461,7.60,6,8.40,8.25,7,6.50,-,-,-,7.29,8.4,6.0
33004460,5.40,6.75,8.80,5.50,7.25,4.25,-,-,-,6.33,8.8,4.25
33004464,9.20,8.50,7.40,-,-,-,8.75,7,5.25,7.68,9.2,5.25
33004463,9.40,6.50,9,7.75,8.25,7,-,-,-,7.98,9.4,6.5
33004466,2.80,8.75,7.20,-,-,-,7.25,9,9,7.33,9.0,2.8
33004470,6.80,5,7.40,3.25,5.50,7.75,-,-,-,5.95,7.75,3.25
33004469,8.80,5.25,6,3.50,3.25,5.75,-,-,-,5.42,8.8,3.25
33004468,9.40,6.75,8.20,6.25,5,5.75,-,-,-,6.89,9.4,5.0
33004471,8.80,5,7.80,-,-,-,9,6.75,4.75,7.02,9.0,4.75
33004474,10,9,7.40,-,-,-,9.50,8.25,7.50,8.61,10.0,7.5
33004475,7.80,5.50,8.80,6.75,8.50,8.75,-,-,-,7.68,8.8,5.5
33004473,6.40,5.75,9.20,4.25,8.75,8.25,-,-,-,7.1,9.2,4.25
33004478,8.80,6,8.20,4.25,7.75,6.50,-,-,-,6.92,8.8,4.25
33004479,4,5.75,8.80,6,8,7.50,-,-,-,6.67,8.8,4.0
33004477,8.60,7.75,9,8,8,8,-,-,-,8.22,9.0,7.75
33004480,9.60,6.75,6.80,-,-,-,9,5.50,5,7.11,9.6,5.0
33004481,8.40,9,7.80,-,-,-,9,8.50,5,7.95,9.0,5.0
33004482,8.80,7.50,9.20,7.75,8.75,8,-,-,-,8.33,9.2,7.5
33004485,8.80,6.25,8.20,4.50,4.25,7.25,-,-,-,6.54,8.8,4.25
33004487,7.60,7.75,9.20,5.25,6.50,8.50,-,-,-,7.47,9.2,5.25
33004486,7.60,7.50,7.20,-,-,-,8,7,3,6.72,8.0,3.0
33004483,9.60,9,8.20,-,-,-,9.50,7,4.75,8.01,9.6,4.75
33004490,9.80,6.75,8.20,4.50,5.25,6.50,-,-,-,6.83,9.8,4.5
33004489,4.60,5.50,2.60,-,-,-,7.50,6.75,3.50,5.08,7.5,3.5
33004492,7.60,8.50,6.80,-,-,-,8.50,8,8.50,7.98,8.5,7.6
33004491,8.40,7,8.40,5.25,9,8,-,-,-,7.67,9.0,5.25
33004493,6.40,5.50,9.20,5,7.75,7.75,-,-,-,6.93,9.2,5.0
33004495,9.40,5.50,8.80,6.50,7.50,8,-,-,-,7.62,9.4,5.5
33004496,9.40,8.50,8.80,7,8,6.75,-,-,-,8.08,9.4,6.75
33004498,8.80,7,7.20,-,-,-,9.50,8.25,6.75,7.92,9.5,6.75
33004497,9.80,9,8,-,-,-,10,8.75,7.75,8.88,10.0,7.75
33004500,8.40,5,8,8.25,7.75,4.50,-,-,-,6.98,8.4,4.5
33004501,9.40,8,7.80,-,-,-,10,9,8,8.7,10.0,8.0
33004502,8.40,7,8.20,6.50,7.75,8,-,-,-,7.64,8.4,6.5
33004499,9.60,8.50,9.20,-,-,-,8.50,7,7,8.3,9.6,7.0
33004505,9.40,7.50,8.20,-,-,-,9.50,7.50,5.75,7.98,9.5,5.75
33004503,8.20,7.25,7.80,-,-,-,8.75,8.25,5.25,7.58,8.75,5.25
33004506,8.80,8.25,7.60,-,-,-,8,6.75,3.75,7.19,8.8,3.75
33004508,8.60,8.25,7.60,-,-,-,9.75,8,6.25,8.08,9.75,6.25
33004507,8.20,7,7.60,4.50,7.50,7.50,-,-,-,7.05,8.2,4.5
33004509,1.60,6.25,8,4.25,8.25,7.50,-,-,-,5.98,8.25,1.6
33004510,9.20,7,9,4.75,5,8.75,-,-,-,7.28,9.2,4.75
33004511,8.60,7.75,9,-,-,-,8,6.75,6.50,7.77,9.0,6.5
33004512,8.20,6.50,8.20,8.50,9.25,7.75,-,-,-,8.07,9.25,6.5
33004514,9.20,7.25,8.40,-,-,-,8,8,6,7.81,9.2,6.0
33004515,8.80,6.75,8,5.50,6,7.75,-,-,-,7.13,8.8,5.5
33004513,6.40,6.75,7.80,4.75,8.50,7.75,-,-,-,6.99,8.5,4.75
33004517,9.20,6,8.80,5.25,6.75,8.75,-,-,-,7.46,9.2,5.25
33004518,5.80,3.50,8.40,8,7,3,-,-,-,5.95,8.4,3.0
33004519,8.60,8,7,-,-,-,9,6.50,5,7.35,9.0,5.0
33004520,9,7,7,4.75,6.50,4.25,-,-,-,6.42,9.0,4.25
33004523,9.40,8.75,7.60,-,-,-,9.75,8.25,7,8.46,9.75,7.0
33004522,9.40,5.50,8,4.75,7.25,6.75,-,-,-,6.94,9.4,4.75
33004521,8.60,6.50,8.60,4.75,6,7,-,-,-,6.91,8.6,4.75
33004526,9.80,6,9,5,5.75,9,-,-,-,7.42,9.8,5.0
33004527,9.20,6.75,8.40,7,7.50,7.75,-,-,-,7.77,9.2,6.75
33004525,9.60,8.50,7.80,-,-,-,7.75,7.50,5.75,7.82,9.6,5.75
33004524,7.40,7,8.20,7.25,8.25,7,-,-,-,7.52,8.25,7.0
33004528,8.40,7.50,8.40,5.50,8.25,7.75,-,-,-,7.63,8.4,5.5
33004531,5.60,6.50,8,-,-,-,9.50,8.50,5.75,7.31,9.5,5.6
33004530,8.40,6.50,9.20,9.25,8,6.25,-,-,-,7.93,9.25,6.25
33004529,7.60,5,9,9.50,8.50,4.25,-,-,-,7.31,9.5,4.25
33004533,9.20,3.25,8.60,3.25,6.75,8,-,-,-,6.51,9.2,3.25
33004532,9,8,8,-,-,-,9,8,6,8.0,9.0,6.0
33004536,7.80,4.50,7.60,4.25,7.75,7,-,-,-,6.48,7.8,4.25
33004534,9,6.25,7.40,4.75,5.25,7.50,-,-,-,6.69,9.0,4.75
33004535,5.40,6.75,8.60,4.75,7.75,8,-,-,-,6.88,8.6,4.75
33004537,8.40,6.75,8,6.25,7,8.50,-,-,-,7.48,8.5,6.25
33004539,7.80,7.25,8.60,9.50,8.75,5.50,-,-,-,7.9,9.5,5.5
33004538,8,5,8.60,6,8.25,8.50,-,-,-,7.39,8.6,5.0
33004540,9,8.25,6,-,-,-,7.50,7,4,6.96,9.0,4.0
33004541,10,7,8,5.50,4.75,6.75,-,-,-,7.0,10.0,4.75
33004543,8.80,7.50,7.80,5.50,6,6.75,-,-,-,7.06,8.8,5.5
33004545,8.40,5.25,8,2.75,7.75,8.75,-,-,-,6.82,8.75,2.75
33004542,9,8.50,7.80,5.50,7.50,7,-,-,-,7.55,9.0,5.5
33004544,9.60,9,8,-,-,-,9.50,7.25,9,8.72,9.6,7.25
33004546,7.80,5,8.40,6,3.75,7.50,-,-,-,6.41,8.4,3.75
33004547,6.20,5.25,8.80,8.25,8.50,5.25,-,-,-,7.04,8.8,5.25
33004549,9.20,8,7.60,-,-,-,7.75,7.25,6.50,7.72,9.2,6.5
33004548,9.40,8.50,8.40,-,-,-,8.50,7.75,6,8.09,9.4,6.0
33004552,9,7,9.20,8,7.25,8.25,-,-,-,8.12,9.2,7.0
33004554,8.80,6.50,9,6.25,6.25,8.75,-,-,-,7.59,9.0,6.25
33004555,9.60,6.25,7.20,2.75,2.75,8.50,-,-,-,6.17,9.6,2.75
33004553,9.40,8.50,7.60,-,-,-,9,7.50,7.25,8.21,9.4,7.25
33004551,9.40,6.25,8.60,5.75,5.50,8,-,-,-,7.25,9.4,5.5
33004558,7.20,6.50,6.60,3,8,5.50,-,-,-,6.13,8.0,3.0
33004559,8.20,7.50,7,-,-,-,7.75,6.50,2.75,6.62,8.2,2.75
33004560,8,8.25,7.80,-,-,-,8.75,6.25,5.75,7.47,8.75,5.75
33004561,7.60,8.25,8.20,-,-,-,9.25,7.75,5.50,7.76,9.25,5.5
33004563,8,6.25,7.80,8.75,7.25,6.25,-,-,-,7.38,8.75,6.25
33004565,6.60,4.75,7.80,7,7.25,7.25,-,-,-,6.77,7.8,4.75
33004566,8.80,6.50,4.60,-,-,-,7.75,8,9,7.44,9.0,7.75
33004568,8.20,7.50,8.20,5.50,3,6.50,-,-,-,6.48,8.2,3.0
33004567,6.80,6,8.60,8.75,9.50,5.50,-,-,-,7.52,9.5,5.5
33004572,9.40,6.25,8,8.25,8.50,5.75,-,-,-,7.69,9.4,5.75
33004570,8.40,6.25,8.60,5.25,7.75,7.50,-,-,-,7.29,8.6,5.25
33004573,9.20,8.25,8.60,6.25,7,6.75,-,-,-,7.67,9.2,6.25
33004571,9.40,4,8.60,3.50,7.50,8.75,-,-,-,6.96,9.4,3.5
33004574,9.20,6,7.40,4,3.25,7.25,-,-,-,6.18,9.2,3.25
33004576,6.80,6,8,5.50,7.50,7.75,-,-,-,6.92,8.0,5.5
33004577,8.40,6.75,7.20,6.75,8,6.25,-,-,-,7.23,8.4,6.25
33004578,5,4.75,8.20,8.25,7.25,3.50,-,-,-,6.16,8.25,3.5
33004579,8.60,8,8,-,-,-,8.75,8.25,5.25,7.81,8.75,5.25
33004581,8.40,5.25,9,4.25,7.75,8.75,-,-,-,7.23,9.0,4.25
33004582,8.80,8.25,7.40,-,-,-,8.75,6.75,5.50,7.58,8.8,5.5
33004583,9.20,7.25,8.80,5.50,6.75,8,-,-,-,7.58,9.2,5.5
33004584,9.40,6.50,8.60,-,-,-,9,7.50,7,8.0,9.4,6.5
33004586,9,7.75,8.40,6.25,6,7,-,-,-,7.4,9.0,6.0
33004585,8.40,7,8,8,8.50,5.75,-,-,-,7.61,8.5,5.75
33004588,9.40,8.50,7.80,-,-,-,9.25,9,6.25,8.37,9.4,6.25
33004587,8.80,7.75,8.20,-,-,-,8.25,7,3.25,7.21,8.8,3.25
33004590,9.20,8.50,8.20,-,-,-,8.75,7.25,6.50,8.07,9.2,6.5
33004589,8,7.75,9,6.25,9.25,8.25,-,-,-,8.08,9.25,6.25
33004592,7.60,6,8.20,6.25,5.75,6.50,-,-,-,6.72,8.2,5.75
33004591,6.40,6.25,6.40,4,4.75,7.50,-,-,-,5.88,7.5,4.0
33004593,6.40,5.75,8,5.25,7.75,7,-,-,-,6.69,8.0,5.25
33004595,9.60,8.50,7.80,-,-,-,8.75,8,6.75,8.23,9.6,6.75
33004596,8.80,6,8.20,4.75,8.50,8.25,-,-,-,7.42,8.8,4.75
33004594,8.80,8.25,8.20,-,-,-,8,6.25,4,7.25,8.8,4.0
33004598,8,6.25,8.20,5,6,7.50,-,-,-,6.83,8.2,5.0
33004599,7.20,6.50,8.40,5.50,7.75,7.50,-,-,-,7.14,8.4,5.5
33004597,9.40,7.50,8.20,7.25,6.75,8,-,-,-,7.85,9.4,6.75
33004600,8.40,7.50,8,-,-,-,8,5.75,6,7.27,8.4,5.75
33004601,4.20,6.50,8,3,8,7.75,-,-,-,6.24,8.0,3.0
33004602,9,6.75,8.40,4.50,7.50,6.75,-,-,-,7.15,9.0,4.5
33004604,7.60,7.25,8,5.75,7.50,8,-,-,-,7.35,8.0,5.75
33004605,8.20,7,8.20,5.50,7.75,7.75,-,-,-,7.4,8.2,5.5
33004606,7,8,5.80,-,-,-,9.75,8.50,7.25,7.72,9.75,7.0
33004603,8,6,8.60,4.25,7.75,6.75,-,-,-,6.89,8.6,4.25
33004607,9.60,6.50,8.60,8.50,9.50,5,-,-,-,7.95,9.6,5.0
33004609,6,6.50,8.20,9.25,7.75,7,-,-,-,7.45,9.25,6.0
33004608,5.80,6.50,8.20,5.75,7.75,8,-,-,-,7.0,8.2,5.75
33004610,9,6.25,8.40,8.50,8.50,8,-,-,-,8.11,9.0,6.25
33004613,8,7.75,9,9.50,9,7,-,-,-,8.38,9.5,7.0
33004612,8.60,8.25,8.40,-,-,-,9,7,3.75,7.5,9.0,3.75
33004611,9.40,7.75,8,6.25,7.75,7.75,-,-,-,7.82,9.4,6.25
33004614,7.80,7.25,8.40,4.25,8.25,7.75,-,-,-,7.28,8.4,4.25
33004615,9.20,7.25,8.20,-,-,-,9,8.75,6.75,8.19,9.2,6.75
33004617,8.60,8,7.80,-,-,-,8.75,7.25,4.50,7.48,8.75,4.5
33004616,9.40,8,8.60,-,-,-,10,8,4.75,8.12,10.0,4.75
33004618,8.80,4.25,8.60,6,9,8.25,-,-,-,7.48,9.0,4.25
33004619,9.40,7.75,8.20,-,-,-,9.50,6.75,4.75,7.73,9.5,4.75
33004624,8.80,7.50,7.20,-,-,-,8.25,6.75,5.75,7.38,8.8,5.75
33004625,9,8,9.20,-,-,-,9,8,4,7.87,9.2,4.0
33004623,6.40,6.50,9,8,8,4.50,-,-,-,7.07,9.0,4.5
33004621,9.40,7.25,8.20,-,-,-,9,7.75,6.25,7.98,9.4,6.25
33004622,8.60,8.25,7,-,-,-,9,8.75,5.25,7.81,9.0,5.25
33004627,8.20,5.50,8.20,6.25,5.25,8,-,-,-,6.9,8.2,5.25
33004626,9.40,7.50,8.80,4.75,7.75,6.50,-,-,-,7.45,9.4,4.75
33004629,5,6,8.40,4.50,8.75,8.25,-,-,-,6.82,8.75,4.5
33004633,6.80,6,8.60,6,6,8.50,-,-,-,6.98,8.6,6.0
33004632,9,6.25,9,5,8.50,9.25,-,-,-,7.83,9.25,5.0
33004630,6.80,6,7.20,6.50,8.25,4.25,-,-,-,6.5,8.25,4.25
33004636,9.60,5.75,8.20,7,8.25,7.75,-,-,-,7.76,9.6,5.75
33004635,4.80,5.75,8.40,3.50,8,7.50,-,-,-,6.33,8.4,3.5
33004638,9.60,7.50,9.20,7,8.50,8.75,-,-,-,8.42,9.6,7.0
33004639,8,5.75,8.80,4.75,8.50,9,-,-,-,7.47,9.0,4.75
33004637,9.60,7.25,8.20,-,-,-,8,7,6.25,7.72,9.6,6.25
33004641,9.80,5.75,8.40,-,-,-,9,8.75,7,8.12,9.8,5.75
33004644,5.80,6,8.60,8.25,8.25,6.75,-,-,-,7.27,8.6,5.8
33004642,8.80,6.50,8.40,6.25,5.25,7,-,-,-,7.03,8.8,5.25
33004643,9.40,8.50,8,-,-,-,9,7.25,6.25,8.07,9.4,6.25
33004645,8.40,5.50,7.80,4.75,4.75,5.75,-,-,-,6.16,8.4,4.75
33004647,8.60,6,8.60,4.50,7.75,8,-,-,-,7.24,8.6,4.5
33004648,9.40,5.75,8.20,4.50,3,6.75,-,-,-,6.27,9.4,3.0
33004646,8.60,9,9,-,-,-,9,7.75,7.75,8.52,9.0,7.75
33004649,9.20,7.50,8,6,4.75,8,-,-,-,7.24,9.2,4.75
33004652,6.80,5.75,7.80,-,-,-,9,7.75,3.25,6.73,9.0,3.25
33004650,9.40,8.50,8.60,-,-,-,8.75,7.25,5.50,8.0,9.4,5.5
33004651,5.40,5,8,4,7.50,7.75,-,-,-,6.27,8.0,4.0
33004653,9.60,6.50,8.40,5.75,6.50,8.50,-,-,-,7.54,9.6,5.75
33004654,8.80,8.50,8.40,-,-,-,9.75,8,7.75,8.53,9.75,7.75
33004655,8.40,8.50,8.60,-,-,-,8,6.25,3.25,7.17,8.6,3.25
33004656,8.60,7,8.80,8.75,8,6.75,-,-,-,7.98,8.8,6.75
33004657,8.20,6.75,7.20,-,-,-,8.50,7.50,8,7.69,8.5,6.75
33004658,3.80,8,7.80,5.50,6.50,5.25,-,-,-,6.14,8.0,3.8
33004660,9.60,9.25,8.80,-,-,-,8.50,7.50,5.50,8.19,9.6,5.5
33004661,9.20,7.25,7.80,5.75,4,6.75,-,-,-,6.79,9.2,4.0
33004659,5.80,7.50,8.40,4.50,8,7.75,-,-,-,6.99,8.4,4.5
33004663,7.20,9,6.40,8.50,7.25,5.75,-,-,-,7.35,9.0,5.75
33004664,9.20,8,8.40,-,-,-,8.75,8.50,4.75,7.93,9.2,4.75
33004665,10,5.50,9.40,6.25,4,8.50,-,-,-,7.27,10.0,4.0
33004667,8.40,7,8,5.75,7.50,6.75,-,-,-,7.23,8.4,5.75
33004666,4.80,6.75,8.80,5.25,6.25,7.25,-,-,-,6.52,8.8,4.8
33004669,7.40,5.75,8,7.25,7,3.25,-,-,-,6.44,8.0,3.25
33004671,8.40,3.75,8.60,7,8.75,5.25,-,-,-,6.96,8.75,3.75
33004670,9.40,7.50,8.40,-,-,-,9.25,7.25,7.25,8.17,9.4,7.25
33004672,4.60,7.25,8,5.75,6.75,4.50,-,-,-,6.14,8.0,4.5
33004673,7.80,6.25,8.40,9,9.50,4.50,-,-,-,7.58,9.5,4.5
33004676,8.20,6.75,8.40,5,5.50,7.25,-,-,-,6.85,8.4,5.0
33004675,8.40,6.75,9,6,8.50,8,-,-,-,7.77,9.0,6.0
33004674,8.40,5.25,9.20,6,8,8,-,-,-,7.48,9.2,5.25
33004677,7,7.25,8.40,7.75,7.50,6.75,-,-,-,7.44,8.4,6.75
33004680,8.40,7.75,8.60,6.50,7.50,7.25,-,-,-,7.67,8.6,6.5
33004679,8.80,6.25,8.60,4,4,6.75,-,-,-,6.4,8.8,4.0
33004681,6.20,5,8.80,9.25,8.25,7,-,-,-,7.42,9.25,5.0
33004686,5.20,7,8.60,4.75,6.75,7.75,-,-,-,6.67,8.6,4.75
33004683,4,5.50,6.60,3,5.75,6.75,-,-,-,5.27,6.75,3.0
33004685,9,6.50,8.20,5,6.50,8,-,-,-,7.2,9.0,5.0
33004684,8.40,6,9,3.75,7.75,8,-,-,-,7.15,9.0,3.75
33004687,9.40,5.50,8.20,5.25,5.50,7.50,-,-,-,6.89,9.4,5.25
33004689,9.80,6.75,8.60,7.25,6,7.50,-,-,-,7.65,9.8,6.0
33004691,7.40,6,8.20,6.75,8,6.75,-,-,-,7.18,8.2,6.0
33004690,9.40,8,7.40,-,-,-,9.50,7.75,9,8.51,9.5,7.75
33004692,9.80,7,9,7,6,8.25,-,-,-,7.84,9.8,6.0
33004693,8.60,8.50,8.40,-,-,-,7.25,8,5.25,7.67,8.6,5.25
33004696,7.80,6.75,8.60,-,-,-,9.50,7.75,6.50,7.82,9.5,6.5
33004697,9.20,7.75,8.20,-,-,-,9.25,8,4.25,7.77,9.25,4.25
33004694,9.20,7.50,9,5.75,5,7.75,-,-,-,7.37,9.2,5.0
33004698,8.40,8,8.80,5.50,6,7.50,-,-,-,7.37,8.8,5.5
33004702,9.80,7.75,7.80,4.25,7.50,3.75,-,-,-,6.81,9.8,3.75
33004700,9,7,7.20,-,-,-,8.25,7.25,7,7.62,9.0,7.0
33004699,9.80,5.50,7.40,-,-,-,8.50,7.75,4.25,7.2,9.8,4.25
33004703,9,6.75,8.60,9.50,8.50,6.75,-,-,-,8.18,9.5,6.75
33004705,8.60,9,7.80,-,-,-,9,6.50,5,7.65,9.0,5.0
33004706,9.20,7.75,7.80,6,7.25,7,-,-,-,7.5,9.2,6.0
33004707,8.80,6.25,8,-,-,-,8,6.50,3.75,6.88,8.8,3.75
33004708,9.20,7.25,7.40,4,7.75,7.25,-,-,-,7.14,9.2,4.0
33004710,8,6.50,8.60,8.75,8.50,8,-,-,-,8.06,8.75,6.5
33004712,7,7.25,8,7.75,7.75,6.25,-,-,-,7.33,8.0,6.25
33004714,4.20,6,9,6,8.75,8.50,-,-,-,7.08,9.0,4.2
33004711,8.80,7.50,8,-,-,-,9.75,8.50,8.50,8.51,9.75,7.5
33004709,5.80,5.50,9,8.75,9,8,-,-,-,7.67,9.0,5.5
33004715,7.20,5.50,8.60,5.50,6,7.25,-,-,-,6.67,8.6,5.5
33004718,8.40,7.25,8.40,5.25,8.50,7.75,-,-,-,7.59,8.5,5.25
33004716,10,6.25,9.40,7.50,6.75,7,-,-,-,7.82,10.0,6.25
33004722,9.80,8.25,8.60,-,-,-,9.25,7.75,5.50,8.19,9.8,5.5
33004719,7.20,5,8.40,6.25,8,8,-,-,-,7.14,8.4,5.0
33004721,9,8,8.60,6.25,6.75,7.50,-,-,-,7.68,9.0,6.25
33004724,8.40,7.25,7,-,-,-,7.75,7.50,5.25,7.19,8.4,5.25
33004720,7.20,6.50,7.60,6,7.75,6.50,-,-,-,6.92,7.75,6.0
33004725,9.40,6.50,6.20,-,-,-,8,7,4.50,6.93,9.4,4.5
33004726,8.20,6.50,8.60,8.75,8.50,7.75,-,-,-,8.05,8.75,6.5
33004723,9.60,9.25,8.60,-,-,-,8.25,8.75,7.75,8.7,9.6,7.75
33004730,9.60,6.50,9,7.50,8.50,9,-,-,-,8.35,9.6,6.5
33004731,8.60,6,8.20,8.25,8.25,5.50,-,-,-,7.47,8.6,5.5
33004733,4.80,7,8.20,3.50,7.25,7.25,-,-,-,6.33,8.2,3.5
33004732,7.80,6.50,8.80,7,6,8.50,-,-,-,7.43,8.8,6.0
33004736,7.40,6.50,8.60,5,7.50,8,-,-,-,7.17,8.6,5.0
33004735,9,6.25,8.20,3.50,3.50,5.50,-,-,-,5.99,9.0,3.5
33004740,8,6.75,8.20,6.25,8.25,6.75,-,-,-,7.37,8.25,6.25
33004739,7.40,6.50,7.80,-,-,-,7.50,6.25,5.50,6.83,7.8,5.5
33004741,8.20,8,7.40,-,-,-,9,7,4.25,7.31,9.0,4.25
33004742,9.20,7.25,8.20,-,-,-,9,7,4.75,7.57,9.2,4.75
33004743,8.40,7.50,7.80,3.50,6,7,-,-,-,6.7,8.4,3.5
33004747,7.40,7.25,7.60,6.25,2.75,7,-,-,-,6.38,7.6,2.75
33004748,9.20,8,7.40,7.50,8,6.75,-,-,-,7.81,9.2,6.75
33004746,6.20,6.50,7.80,8,7.75,7,-,-,-,7.21,8.0,6.2
33004745,8.80,8.25,8.40,-,-,-,9.50,8.75,5.25,8.16,9.5,5.25
33004749,8.60,8.50,7,-,-,-,8,8.75,4.75,7.6,8.75,4.75
33004750,7.40,6,8.80,6,8.25,8.25,-,-,-,7.45,8.8,6.0
33004751,8.40,8.50,8.80,-,-,-,8,7.75,3.75,7.53,8.8,3.75
33004753,8.60,4.50,7.80,6,7.25,7.25,-,-,-,6.9,8.6,4.5
33004756,9,7.50,8,-,-,-,9.25,7.75,5.75,7.88,9.25,5.75
33004754,5,5.75,9.20,8.50,9.25,7.50,-,-,-,7.53,9.25,5.0
33004757,8.80,7.50,8,5.25,8.25,8.50,-,-,-,7.72,8.8,5.25
33004755,9.60,6.50,7.60,3.50,5.25,8,-,-,-,6.74,9.6,3.5
33004758,9,9.25,8.40,-,-,-,9.25,8,6.25,8.36,9.25,6.25
33004759,8.60,7.50,7.80,-,-,-,9.25,6.25,3,7.07,9.25,3.0
33004760,8.60,5.50,8.80,7,6.50,8.50,-,-,-,7.48,8.8,5.5
33004761,7,5.75,8.80,5.25,8.50,7.50,-,-,-,7.13,8.8,5.25
